annee;diplome;numero_de_l_etablissement;etablissement;etablissementactuel;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_etab;cle_disc;id_paysage
2012;MASTER LMD;0931827F;Paris 8 - Vincennes Saint-Denis;;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);38;44;20;82;97;68;94;ns;ns;29;9;2020;77;30;68;1580;2530;Paris 8 - Vincennes Saint-Denis_30;disc10_30;Uxr7Z
2012;MASTER LMD;0931827F;Paris 8 - Vincennes Saint-Denis;;A24;Créteil;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);24;44;12;ns;ns;ns;ns;ns;ns;29;9;2020;ns;ns;ns;1580;2530;Paris 8 - Vincennes Saint-Denis_30;disc11_30;Uxr7Z
2012;MASTER LMD;0941111X;Paris-Est Créteil;;A24;Créteil;DEG;Droit, Économie et gestion;disc02;Droit;30 mois après le diplôme;;51;76;9;96;84;80;100;2070;32300;22;9;2020;71;12;78;1580;2530;Paris-Est Créteil_30;disc02_30;vb71K
2012;MASTER LMD;0941111X;Paris-Est Créteil;;A24;Créteil;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;21;68;4;ns;ns;ns;ns;ns;ns;22;9;2020;ns;ns;ns;1580;2530;Paris-Est Créteil_18;disc03_18;vb71K
2012;MASTER LMD;0941111X;Paris-Est Créteil;;A24;Créteil;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;115;78;18;92;86;67;94;1970;30700;22;9;2020;76;12;65;1580;2530;Paris-Est Créteil_30;disc07_30;vb71K
2012;MASTER LMD;0941111X;Paris-Est Créteil;;A24;Créteil;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;26;70;4;ns;ns;ns;ns;ns;ns;22;9;2020;ns;ns;ns;1580;2530;Paris-Est Créteil_30;disc08_30;vb71K
2012;MASTER LMD;0941111X;Paris-Est Créteil;;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;24;85;4;ns;ns;ns;ns;ns;ns;22;9;2020;ns;ns;ns;1580;2530;Paris-Est Créteil_18;disc10_18;vb71K
2012;MASTER LMD;0941111X;Paris-Est Créteil;;A24;Créteil;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;65;79;10;94;89;56;95;1890;29400;22;9;2020;72;13;70;1580;2530;Paris-Est Créteil_18;disc11_18;vb71K
2012;MASTER LMD;0941111X;Paris-Est Créteil;;A24;Créteil;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;65;79;10;89;91;67;93;2000;31100;22;9;2020;82;13;70;1580;2530;Paris-Est Créteil_30;disc11_30;vb71K
2012;MASTER LMD;0941111X;Paris-Est Créteil;;A24;Créteil;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;18;64;3;ns;ns;ns;ns;ns;ns;22;9;2020;ns;ns;ns;1580;2530;Paris-Est Créteil_30;disc15_30;vb71K
2012;MASTER LMD;0941111X;Paris-Est Créteil;;A24;Créteil;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;16;60;3;ns;ns;ns;ns;ns;ns;22;9;2020;ns;ns;ns;1580;2530;Paris-Est Créteil_18;disc17_18;vb71K
2012;MASTER LMD;0951793H;Cergy-Pontoise;CY Cergy Paris Université;A25;Versailles;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;68;62;22;91;92;81;100;2170;33800;16;9;2020;78;6;59;1580;2530;Cergy-Pontoise_18;disc04_18;W6CUQ
2012;MASTER LMD;0951793H;Cergy-Pontoise;CY Cergy Paris Université;A25;Versailles;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;50;72;14;88;83;68;93;2060;32100;16;9;2020;58;31;42;1580;2530;Cergy-Pontoise_30;disc08_30;W6CUQ
2012;MASTER LMD;0951793H;Cergy-Pontoise;CY Cergy Paris Université;A25;Versailles;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;1;50;0;ns;nd;nd;nd;nd;nd;16;9;2020;nd;nd;ns;1580;2530;Cergy-Pontoise_18;disc11_18;W6CUQ
2012;MASTER LMD;0951793H;Cergy-Pontoise;CY Cergy Paris Université;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;38;67;11;89;97;97;100;ns;ns;16;9;2020;78;17;13;1580;2530;Cergy-Pontoise_30;disc15_30;W6CUQ
2012;MASTER ENS;7200664J;Corse Pasquale Paoli;;A27;Corse;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;Université ayant participé à  l'enquÃªte mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;23;79;100;ns;ns;ns;ns;ns;ns;21;11;1740;ns;ns;ns;1340;2070;Corse Pasquale Paoli_30;disc18_30;NLCOF
2012;MASTER LMD;7200664J;Corse Pasquale Paoli;;A27;Corse;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;37;72;36;86;68;65;100;ns;ns;33;11;1740;22;25;52;1340;2070;Corse Pasquale Paoli_18;disc01_18;NLCOF
2012;MASTER LMD;7200664J;Corse Pasquale Paoli;;A27;Corse;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;30 mois après le diplôme;;37;72;36;84;77;81;100;ns;ns;33;11;1740;38;25;52;1340;2070;Corse Pasquale Paoli_30;disc01_30;NLCOF
2012;MASTER LMD;7200664J;Corse Pasquale Paoli;;A27;Corse;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;12;61;12;ns;ns;ns;ns;ns;ns;33;11;1740;ns;ns;ns;1340;2070;Corse Pasquale Paoli_30;disc03_30;NLCOF
2012;MASTER LMD;7200664J;Corse Pasquale Paoli;;A27;Corse;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;24;76;24;ns;ns;ns;ns;ns;ns;33;11;1740;ns;ns;ns;1340;2070;Corse Pasquale Paoli_18;disc04_18;NLCOF
2012;MASTER LMD;7200664J;Corse Pasquale Paoli;;A27;Corse;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;8;52;11;ns;ns;ns;ns;ns;ns;33;11;1740;ns;ns;ns;1340;2070;Corse Pasquale Paoli_18;disc07_18;NLCOF
2012;MASTER LMD;7200664J;Corse Pasquale Paoli;;A27;Corse;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;3;80;4;ns;ns;ns;ns;nd;nd;33;11;1740;ns;ns;ns;1340;2070;Corse Pasquale Paoli_30;disc11_30;NLCOF
2012;MASTER LMD;7200664J;Corse Pasquale Paoli;;A27;Corse;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;51;71;51;78;75;60;93;ns;ns;33;11;1740;50;55;35;1340;2070;Corse Pasquale Paoli_30;disc12_30;NLCOF
2012;MASTER LMD;7200664J;Corse Pasquale Paoli;;A27;Corse;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;24;75;24;ns;ns;ns;ns;ns;ns;33;11;1740;ns;ns;ns;1340;2070;Corse Pasquale Paoli_18;disc14_18;NLCOF
2012;MASTER LMD;9710585J;Antilles;;A32;Guadeloupe;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;12;46;22;ns;ns;ns;ns;ns;ns;46;nd;nd;ns;ns;ns;nd;nd;Antilles_30;disc06_30;XDl91
2012;MASTER LMD;9710585J;Antilles;;A32;Guadeloupe;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;2;50;3;ns;ns;ns;ns;ns;ns;46;nd;nd;ns;ns;ns;nd;nd;Antilles_30;disc08_30;XDl91
2012;MASTER LMD;9710585J;Antilles;;A32;Guadeloupe;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;11;54;17;ns;ns;ns;ns;ns;ns;46;nd;nd;ns;ns;ns;nd;nd;Antilles_18;disc12_18;XDl91
2012;MASTER LMD;9710585J;Antilles;;A32;Guadeloupe;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;46;nd;nd;nd;nd;nd;nd;nd;Antilles_30;disc17_30;XDl91
2012;MASTER LMD;9740478B;La Réunion;;A28;La Réunion;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;3;83;2;ns;ns;ns;ns;ns;ns;42;nd;nd;ns;ns;ns;nd;nd;La Réunion_30;disc11_30;cEt92
2012;MASTER LMD;9740478B;La Réunion;;A28;La Réunion;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;3;75;2;ns;ns;ns;ns;ns;ns;42;nd;nd;ns;ns;ns;nd;nd;La Réunion_30;disc14_30;cEt92
2012;MASTER LMD;9740478B;La Réunion;;A28;La Réunion;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;3;50;2;ns;ns;ns;ns;ns;ns;42;nd;nd;ns;ns;ns;nd;nd;La Réunion_30;disc16_30;cEt92
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;11433;66;42;87;79;64;96;1820;28400;29;10.1;1830;50;44;60;1460;2230;Toutes universités et Établissements assimilés_18;disc01_18;
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;6331;65;23;89;79;68;98;1880;29300;29;10.1;1830;50;44;56;1460;2230;Toutes universités et Établissements assimilés_18;disc04_18;
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;6331;65;23;93;83;83;98;2020;31500;29;10.1;1830;57;44;56;1460;2230;Toutes universités et Établissements assimilés_30;disc04_30;
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;2564;69;9;84;67;54;80;1540;24000;29;10.1;1830;43;46;79;1460;2230;Toutes universités et Établissements assimilés_18;disc06_18;
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;1425;77;5;90;92;59;64;1670;26000;29;10.1;1830;83;42;89;1460;2230;Toutes universités et Établissements assimilés_30;disc09_30;
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;1458;68;5;87;80;63;91;1780;27700;29;10.1;1830;53;44;67;1460;2230;Toutes universités et Établissements assimilés_30;disc10_30;
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;8354;74;28;90;93;77;96;2000;31200;29;10.1;1830;72;51;39;1460;2230;Toutes universités et Établissements assimilés_30;disc12_30;
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;2307;73;8;79;87;43;94;1680;26200;29;10.1;1830;57;60;59;1460;2230;Toutes universités et Établissements assimilés_18;disc13_18;
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;1242;71;4;90;96;75;97;2020;31500;29;10.1;1830;74;56;47;1460;2230;Toutes universités et Établissements assimilés_30;disc14_30;
2012;MASTER LMD;UNIV;Toutes universités et Établissements assimilés;;;;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;1399;72;5;95;98;94;99;2130;33200;29;10.1;1830;92;32;11;1460;2230;Toutes universités et Établissements assimilés_30;disc16_30;
2013;MASTER LMD;0060931E;Nice - Sophia-Antipolis;Université Côte d'Azur (UCA);A23;Nice;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;329;81;55;90;61;65;97;1750;27300;26;11.4;1840;40;43;53;1430;2210;Nice - Sophia-Antipolis_18;disc01_18;7CYWd
2013;MASTER LMD;0060931E;Nice - Sophia-Antipolis;Université Côte d'Azur (UCA);A23;Nice;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;33;84;5;94;ns;ns;ns;ns;ns;26;11.4;1840;ns;41;43;1430;2210;Nice - Sophia-Antipolis_18;disc03_18;7CYWd
2013;MASTER LMD;0060931E;Nice - Sophia-Antipolis;Université Côte d'Azur (UCA);A23;Nice;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;33;84;5;97;57;78;100;ns;ns;26;11.4;1840;43;41;43;1430;2210;Nice - Sophia-Antipolis_30;disc03_30;7CYWd
2013;MASTER LMD;0060931E;Nice - Sophia-Antipolis;Université Côte d'Azur (UCA);A23;Nice;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;20;78;3;ns;ns;ns;ns;ns;ns;26;11.4;1840;ns;ns;ns;1430;2210;Nice - Sophia-Antipolis_18;disc06_18;7CYWd
2013;MASTER LMD;0060931E;Nice - Sophia-Antipolis;Université Côte d'Azur (UCA);A23;Nice;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;176;85;28;92;88;75;94;1970;30800;26;11.4;1840;75;39;48;1430;2210;Nice - Sophia-Antipolis_18;disc12_18;7CYWd
2013;MASTER LMD;0060931E;Nice - Sophia-Antipolis;Université Côte d'Azur (UCA);A23;Nice;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;176;85;28;96;92;87;96;2100;32800;26;11.4;1840;78;39;48;1430;2210;Nice - Sophia-Antipolis_30;disc12_30;7CYWd
2013;MASTER LMD;0134009M;Aix-Marseille;;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;19;89;1;ns;ns;ns;ns;ns;ns;30;11.4;1840;ns;ns;ns;1430;2210;Aix-Marseille_30;disc08_30;xJdyB
2013;MASTER LMD;0134009M;Aix-Marseille;;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;81;71;6;83;86;30;86;1690;26400;30;11.4;1840;53;52;65;1430;2210;Aix-Marseille_18;disc10_18;xJdyB
2013;MASTER LMD;0134009M;Aix-Marseille;;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;20;77;2;ns;ns;ns;ns;ns;ns;30;11.4;1840;ns;ns;ns;1430;2210;Aix-Marseille_18;disc16_18;xJdyB
2013;MASTER ENS;0141408E;Caen Normandie;;A05;Caen;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;;70;73;100;93;94;83;90;1680;26200;;10.2;1770;90;26;86;1440;2090;Caen Normandie_18;disc18_18;p25Q3
2013;MASTER LMD;0141408E;Caen Normandie;;A05;Caen;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;184;75;33;91;77;65;96;1840;28700;36;10.2;1770;41;53;51;1440;2090;Caen Normandie_18;disc04_18;p25Q3
2013;MASTER LMD;0141408E;Caen Normandie;;A05;Caen;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;17;75;3;ns;ns;ns;ns;ns;ns;36;10.2;1770;ns;ns;ns;1440;2090;Caen Normandie_18;disc14_18;p25Q3
2013;MASTER LMD;0141408E;Caen Normandie;;A05;Caen;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;13;87;2;ns;ns;ns;ns;ns;ns;36;10.2;1770;ns;ns;ns;1440;2090;Caen Normandie_18;disc15_18;p25Q3
2013;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;42;84;16;77;88;70;97;ns;ns;50;9.6;1730;36;66;50;1390;2040;La Rochelle_18;disc04_18;atbEK
2013;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;23;60;12;ns;ns;ns;ns;ns;ns;50;9.6;1730;ns;ns;ns;1390;2040;La Rochelle_30;disc06_30;atbEK
2013;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;26;79;10;ns;ns;ns;ns;ns;ns;50;9.6;1730;ns;ns;ns;1390;2040;La Rochelle_30;disc07_30;atbEK
2013;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;26;79;10;ns;ns;ns;ns;ns;ns;50;9.6;1730;ns;ns;ns;1390;2040;La Rochelle_30;disc08_30;atbEK
2013;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;43;81;17;88;92;68;100;1690;26400;50;9.6;1730;51;65;46;1390;2040;La Rochelle_18;disc13_18;atbEK
2013;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;43;81;17;93;95;65;95;1690;26400;50;9.6;1730;54;65;46;1390;2040;La Rochelle_30;disc13_30;atbEK
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;118;72;24;88;64;53;81;1500;23400;40;9.1;1780;40;65;82;1440;2080;Dijon - Bourgogne_30;disc07_30;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;15;67;3;ns;ns;ns;ns;ns;ns;40;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_18;disc08_18;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;15;67;3;ns;ns;ns;ns;ns;ns;40;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc08_30;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;19;66;4;ns;ns;ns;ns;ns;ns;40;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc09_30;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;64;76;13;77;57;38;81;1410;22000;40;9.1;1780;34;74;87;1440;2080;Dijon - Bourgogne_18;disc10_18;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;190;70;39;87;87;66;91;1700;26500;40;9.1;1780;46;64;57;1440;2080;Dijon - Bourgogne_30;disc12_30;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;35;69;8;89;97;84;97;ns;ns;40;9.1;1780;61;53;57;1440;2080;Dijon - Bourgogne_30;disc14_30;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;4;50;1;ns;ns;ns;ns;ns;ns;40;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc15_30;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;24;76;5;ns;ns;ns;ns;ns;ns;40;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_18;disc16_18;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;24;76;5;ns;ns;ns;ns;ns;ns;40;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc16_30;Lr94O
2013;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;28;66;6;ns;ns;ns;ns;ns;ns;40;9.1;1780;ns;ns;ns;1440;2080;Dijon - Bourgogne_30;disc17_30;Lr94O
2013;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;42;84;12;86;57;75;100;ns;ns;32;9.1;1780;25;39;42;1400;2090;Besançon - Franche-Comté_18;disc04_18;7Mpgt
2013;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;15;75;4;ns;ns;ns;ns;ns;ns;32;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_30;disc05_30;7Mpgt
2013;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;18;88;5;ns;ns;ns;ns;ns;ns;32;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_18;disc08_18;7Mpgt
2013;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;18;88;5;ns;ns;ns;ns;ns;ns;32;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_30;disc08_30;7Mpgt
2013;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;12;86;3;ns;ns;ns;ns;ns;ns;32;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_30;disc11_30;7Mpgt
2013;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;135;85;38;85;90;65;96;1830;28500;32;9.1;1780;62;52;23;1400;2090;Besançon - Franche-Comté_18;disc12_18;7Mpgt
2013;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;8;71;2;ns;ns;ns;ns;ns;ns;32;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_30;disc14_30;7Mpgt
2013;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;38;88;11;100;89;77;90;1800;28100;32;9.1;1780;65;53;38;1400;2090;Besançon - Franche-Comté_30;disc17_30;7Mpgt
2013;MASTER ENS;0290346U;Brest - Bretagne occidentale;;A14;Rennes;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;;105;61;100;97;97;86;90;1700;26500;;8.8;1730;87;33;79;1390;2050;Brest - Bretagne occidentale_30;disc18_30;06SE7
2013;MASTER LMD;0290346U;Brest - Bretagne occidentale;;A14;Rennes;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;17;95;4;ns;ns;ns;ns;ns;ns;37;8.8;1730;ns;ns;ns;1390;2050;Brest - Bretagne occidentale_18;disc03_18;06SE7
